receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib,variant,dmrs_case,seed,training_seed,evaluation_seed,chunk_idx,chunk_batches_requested,receiver_microbatch_size,checkpoint_path,chunk_output_dir,chunk_curves_path
upair5g_lmmse,3,-1.0,0.0428674185147849,0.3106770833333333,,489882,11427840,1193,3840,20,global_stop,1e-05,,,140.66362152481452,46.977988723199815,75.28648812230676,3764.324406115338,19.60585628185072,True,True,15.337953567504885,15.53257179260254,no_prompt_film_d256_b4_r2,1dmrs,7,7,1687034,0,20,8,/lustre10/scratch/rsadve1/NewAblations_Fabel/TWC_plots_comprehensive/runs_rx16/seed7/1dmrs/no_prompt_film_d256_b4_r2/checkpoints/best.weights.h5,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_v33_chunks/no_prompt_film_d256_b4_r2_u3_upair5g_lmmse_ebnom1p0_chunk0000_m8_b20,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_v33_chunks/no_prompt_film_d256_b4_r2_u3_upair5g_lmmse_ebnom1p0_chunk0000_m8_b20/metrics/curves.csv
