receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,main_dr_d256_b4_r2,1dmrs,7,7,3,-4.0,1,0,134956,11427840,718,3840,20,142.38175171101466,46.394905691966414,77.30505733564496,0.011809405801971326,0.18697916666666667,,isolated_chunk_merge,,,,3865.252866782248,20.13152534782421,True,True
