receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,main_d256_b4_r2,1dmrs,7,7,3,-4.0,1,0,132107,11427840,740,3840,20,142.59695118000673,46.09617898310535,77.07860194100067,0.011560102346550178,0.19270833333333334,,isolated_chunk_merge,,,,3853.9300970500335,20.072552588802257,True,True
