receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,no_prompt_film_d256_b4_r2,1dmrs,7,7,3,0.0,1,0,1234934,11427840,3077,3840,20,136.74311845598277,45.49630807095673,73.21810400323011,0.10806364107302867,0.8013020833333333,,isolated_chunk_merge,,,,3660.9052001615055,19.067214584174508,True,True
