receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,4,1.0,6.320091985887096e-05,0.00234375,,963,15237120,12,5120,20,global_stop,1e-05,,,159.3790794389788,60.26443030545488,80.49078579130583,4024.5392895652913,15.720856599864419,False,False,11.815313577651978,12.018826246261597
