receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,-4.0,0.01218707997311828,0.19947916666666668,,139272,11427840,766,3840,20,global_stop,1e-05,,,140.95626812498085,46.657867690199055,75.12667148525361,3756.3335742626805,19.56423736595146,True,True,15.337954759597778,15.532570600509644
