receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,main_d256_b4_r2,1dmrs,7,7,3,-3.0,1,0,1332385,11427840,3652,3840,20,142.04628963489083,46.34417726076208,77.17579702218063,0.11659114933355735,0.9510416666666667,,isolated_chunk_merge,,,,3858.7898511090316,20.09786380785954,True,True
