receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib,variant,dmrs_case,seed,training_seed,evaluation_seed,chunk_idx,chunk_batches_requested,receiver_microbatch_size,checkpoint_path,chunk_output_dir,chunk_curves_path
baseline_ls_2dlmmse_lmmse,4,2.0,8.31521967405914e-05,0.0015625,,1267,15237120,8,5120,20,global_stop,1e-05,,,164.7439946620725,62.13361880159937,82.13276561256498,4106.638280628249,16.041555783704098,True,False,0.1106405258178711,2.477022647857666,no_prompt_film_d256_b4_r2,1dmrs,7,7,2239058,5,20,8,/lustre10/scratch/rsadve1/NewAblations_Fabel/TWC_plots_comprehensive/runs_rx16/seed7/1dmrs/no_prompt_film_d256_b4_r2/checkpoints/best.weights.h5,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_ds1p5_chunks/no_prompt_film_d256_b4_r2_u4_baseline_ls_2dlmmse_lmmse_ebno2p0_chunk0005_m8_b20,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_ds1p5_chunks/no_prompt_film_d256_b4_r2_u4_baseline_ls_2dlmmse_lmmse_ebno2p0_chunk0005_m8_b20/metrics/curves.csv
