receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,main_d256_b4_r2,1dmrs,7,7,3,-3.0,1,0,651086,11427840,1648,3840,20,142.63301656092517,46.60954158194363,77.73027698229998,0.056973671314964155,0.42916666666666664,,isolated_chunk_merge,,,,3886.513849114999,20.242259630807286,True,True
