receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
perfect_csi_lmmse,3,-2.0,2.108884968637993e-05,0.0005208333333333333,0.0,241,11427840,2,3840,20,global_stop,1e-05,,,128.38537426106632,46.23666495131329,62.977791792480275,3148.8895896240138,16.40046661262507,False,False,0.08878421783447266,0.2933766841888428
