receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,-3.0,0.002880421846998208,0.05520833333333333,,32917,11427840,212,3840,20,global_stop,1e-05,,,139.93164943205193,46.64060238969978,74.95551930379588,3747.775965189794,19.519666485363512,True,True,15.337954759597778,15.532570600509644
