receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib,variant,dmrs_case,seed,training_seed,evaluation_seed,chunk_idx,chunk_batches_requested,receiver_microbatch_size,checkpoint_path,chunk_output_dir,chunk_curves_path
upair5g_lmmse,3,3.0,1.750112007168459e-07,0.0002604166666666,,2,11427840,1,3840,20,global_stop,1e-05,,,141.82463607308455,46.31639406946488,77.0432831721846,3852.16415860923,20.063354992756405,False,False,14.458193063735962,14.656565189361572,main_dr_d256_b4_r2,1dmrs,7,7,3555088,18,20,8,/lustre10/scratch/rsadve1/Ablations_Wave3/TWC_plots_comprehensive/runs_rx16/seed7/1dmrs/main_dr_d256_b4_r2/checkpoints/best.weights.h5,/home/rsadve1/links/scratch/Ablations_Wave3/_dr_ds3x_chunks/main_dr_d256_b4_r2_u3_upair5g_lmmse_ebno3p0_chunk0018_m8_b20,/home/rsadve1/links/scratch/Ablations_Wave3/_dr_ds3x_chunks/main_dr_d256_b4_r2_u3_upair5g_lmmse_ebno3p0_chunk0018_m8_b20/metrics/curves.csv
