receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,1.0,8.628052195340502e-05,0.0015625,,986,11427840,6,3840,20,global_stop,1e-05,,,136.27043192298152,47.56118957651779,69.94571259454824,3497.285629727412,18.21502932149694,False,False,0.022341251373291016,0.14891481399536133
