receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,-1.0,5.040322580645161e-05,0.0018229166666666667,,576,11427840,7,3840,20,global_stop,1e-05,,,148.42462671594694,48.295104591641575,78.65510501270182,3932.755250635091,20.483100263724435,False,False,15.337954759597778,15.532570600509644
