receiver,variant,dmrs_case,seed,training_seed,num_users,ebno_db,num_chunks,chunk_indices,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,ber,bler,nmse,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler
upair5g_lmmse,main_d256_b4_r2,1dmrs,7,7,3,1.0,6,"0,1,2,3,4,5",22257,68567040,115,23040,120,862.7362415832467,280.05055225105025,466.119630147703,0.0003246020245295699,0.004991319444444444,,isolated_chunk_merge,,,,3884.3302512308583,20.23088672516072,True,True
