receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib,variant,dmrs_case,seed,training_seed,evaluation_seed,chunk_idx,chunk_batches_requested,receiver_microbatch_size,checkpoint_path,chunk_output_dir,chunk_curves_path
upair5g_lmmse,3,-4.0,0.007330344142025,0.1190104166666666,,83770,11427840,457,3840,20,global_stop,1e-05,,,144.10509759298293,47.43332817105693,76.12405066701467,3806.2025333507336,19.823971527868405,True,True,15.337954759597778,15.532570600509644,no_prompt_film_dr_d256_b4_r2,1dmrs,7,7,1636034,0,20,8,/lustre10/scratch/rsadve1/Ablations_Wave3/TWC_plots_comprehensive/runs_rx16/seed7/1dmrs/no_prompt_film_dr_d256_b4_r2/checkpoints/best.weights.h5,/home/rsadve1/links/scratch/Ablations_Wave3/_dr_ds0p5_chunks/no_prompt_film_dr_d256_b4_r2_u3_upair5g_lmmse_ebnom4p0_chunk0000_m8_b20,/home/rsadve1/links/scratch/Ablations_Wave3/_dr_ds0p5_chunks/no_prompt_film_dr_d256_b4_r2_u3_upair5g_lmmse_ebnom4p0_chunk0000_m8_b20/metrics/curves.csv
