receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,0.0,0.0,0.0,,0,11427840,0,3840,20,global_stop,1e-05,0.00078125,2.625168010752688e-07,144.22967068699654,46.79984389722813,77.88094011298381,3894.0470056491904,20.281494821089534,False,False,14.458193063735962,14.656565189361572
