receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
upair5g_lmmse,3,1.0,7.481728830645161e-05,0.00078125,,855,11427840,3,3840,20,global_stop,1e-05,,,145.26946099381894,46.89028950803913,77.8519834834151,3892.599174170755,20.273954032139347,False,False,14.458193063735962,14.656565189361572
